Time (s),W,X,Y,Z
7.439351082,0.9724177,0.07059956,-0.1796892,-0.1172982
7.459423542,0.9707241,0.07789753,-0.1866,-0.1159078
7.479496002,0.9690017,0.1000486,-0.1833552,-0.1184678
7.499568462,0.9697194,0.1023961,-0.1791486,-0.1170167
7.519640923,0.9699222,0.112328,-0.1722742,-0.1165443
7.539713383,0.9705415,0.1152051,-0.1675361,-0.1154827
7.559785843,0.9708443,0.1176187,-0.1647769,-0.1144705
7.579858303,0.9709209,0.1202796,-0.1626844,-0.1140476
7.599930763,0.9710214,0.1216166,-0.1612458,-0.1138172
7.620003224,0.9711412,0.1223972,-0.1601721,-0.1134739
7.640075684,0.9712344,0.1227589,-0.1596107,-0.1130758
7.660148144,0.9712744,0.1228333,-0.159451,-0.1128766
7.680220127,0.9712958,0.1222475,-0.1598575,-0.1127534
7.700292587,0.9712716,0.1213397,-0.1607224,-0.1127122
7.720365047,0.9711905,0.1204594,-0.1619832,-0.1125517
7.740437508,0.9710713,0.1197255,-0.1635521,-0.1120923
7.760509968,0.9708859,0.1190109,-0.1655907,-0.1114645
7.780582428,0.9705994,0.118404,-0.1680253,-0.1109612
7.800654888,0.9702126,0.1177247,-0.1707868,-0.1108515
7.820727348,0.9697354,0.1168601,-0.1740152,-0.1109203
7.840799808,0.9691377,0.1157112,-0.1779317,-0.1111349
7.860872269,0.9684156,0.114382,-0.1824337,-0.1115054
7.880944729,0.9675269,0.1129822,-0.1876342,-0.1120173
7.898508549,0.9665952,0.1117541,-0.1927598,-0.1125876
7.918581009,0.9654388,0.1098531,-0.1988285,-0.1138202
7.938653469,0.9641575,0.1070631,-0.2054303,-0.115602
7.958725929,0.9624425,0.1048558,-0.2134281,-0.1174134
7.978798389,0.9601175,0.1039,-0.2231129,-0.1192797
7.998869896,0.9570313,0.1026732,-0.2352543,-0.1217889
8.018943310,0.9528691,0.1013499,-0.2504529,-0.1251781
8.039015770,0.947284,0.1000382,-0.2694423,-0.129127
8.059087276,0.9396005,0.09835487,-0.2935845,-0.1338397
8.079160213,0.9285131,0.0959613,-0.3253346,-0.1394265
8.099232197,0.9126039,0.09417028,-0.3663541,-0.1438694
8.119304657,0.8898735,0.09166917,-0.4179628,-0.147161
8.139377117,0.858885,0.08496431,-0.4792638,-0.1484286
8.159449577,0.8174631,0.07707762,-0.5478313,-0.1494033
8.179522038,0.7690213,0.07010915,-0.6145087,-0.1506568
8.199594498,0.7270113,0.07593899,-0.6613998,-0.1576888
8.219666958,0.6879801,0.0877541,-0.6993173,-0.1629889
8.239739418,0.64937,0.08847849,-0.7350149,-0.1639233
8.259811878,0.6148375,0.08235127,-0.7662396,-0.1571546
8.279884338,0.5970389,0.06709591,-0.7850463,-0.1391857
8.299956322,0.6088747,0.07128207,-0.7756609,-0.138449
8.320028782,0.6458888,0.08379184,-0.7419096,-0.1483378
8.340101242,0.6933298,0.09285292,-0.6953662,-0.1541602
8.360173702,0.7356305,0.09679652,-0.651016,-0.1492786
8.380246163,0.7717633,0.09253942,-0.6112956,-0.1369783
8.400318623,0.8057049,0.1018549,-0.5661318,-0.1287926
8.420391083,0.8394751,0.106191,-0.5169749,-0.1156266
8.440463543,0.870227,0.1032037,-0.4674264,-0.1009661
8.460536003,0.8974225,0.09764322,-0.4174898,-0.08618882
8.480608463,0.9213272,0.09070604,-0.3666356,-0.07165658
8.500680924,0.9411677,0.07991028,-0.3179351,-0.05798579
8.520753384,0.9571568,0.06871818,-0.270737,-0.04957635
8.540825844,0.9692247,0.05760812,-0.2271569,-0.04808333
8.560898304,0.9773483,0.04960441,-0.1897128,-0.05446333
8.578462124,0.9825497,0.03916537,-0.1593294,-0.0656037
8.598534584,0.986663,0.03227559,-0.1236302,-0.08244687
8.618607044,0.9884093,0.03227126,-0.09044049,-0.1022431
8.638679505,0.9876654,0.03815394,-0.0666315,-0.1234874
8.658751965,0.9861165,0.04304386,-0.05469639,-0.1391311
8.678824425,0.9849909,0.04708115,-0.0572425,-0.1446628
8.698896408,0.9841769,0.05316844,-0.07854796,-0.1379374
8.718968868,0.9795763,0.06876343,-0.1305339,-0.1236532
8.739041328,0.9786898,0.06608395,-0.1462179,-0.1142238
8.759113789,0.9747102,0.07268922,-0.1648825,-0.118733
8.779186249,0.9717011,0.08017127,-0.1782389,-0.1192817
8.799258709,0.9708741,0.08213114,-0.1829671,-0.1175107
8.819330692,0.9699118,0.09392453,-0.1793028,-0.1221789
8.839403152,0.9701262,0.09708696,-0.1756407,-0.1233182
8.859475613,0.9701596,0.09715611,-0.1746255,-0.1244375
8.879548073,0.9702188,0.09247011,-0.1760804,-0.1254917
8.899620533,0.9702151,0.08784463,-0.1780522,-0.1260593
8.919692993,0.9701874,0.08291849,-0.1804492,-0.1262014
8.939764976,0.97016,0.07767255,-0.1825483,-0.12673
8.959837437,0.9701296,0.07283983,-0.1843661,-0.1271993
8.979909897,0.9701101,0.06651694,-0.1867881,-0.127278
8.999982357,0.9701323,0.05861438,-0.1890321,-0.1276802
9.020054817,0.969978,0.05270251,-0.191073,-0.1283898
9.040127277,0.9697835,0.04770611,-0.1931757,-0.1286654
9.060199738,0.9693285,0.04441041,-0.1962952,-0.1285525
9.080272198,0.9688858,0.04391656,-0.1991765,-0.1276238
9.100344658,0.9686942,0.04437994,-0.2010784,-0.1259252
9.120417118,0.9686059,0.04601642,-0.2024965,-0.1237255
9.140489578,0.9685774,0.04765016,-0.203538,-0.1216036
9.160562038,0.9685657,0.04848963,-0.2046237,-0.1195239
9.180634499,0.9684966,0.04934003,-0.206011,-0.1173327
9.200706959,0.9683735,0.04986678,-0.2077532,-0.115032
9.220779419,0.9682497,0.05077538,-0.2094846,-0.1125083
9.240851879,0.9681739,0.05254471,-0.2108974,-0.1096729
9.260924339,0.9680686,0.0553594,-0.2118758,-0.1073066
9.278488159,0.9679313,0.05873887,-0.2123142,-0.1058734
9.298559666,0.9676419,0.06305347,-0.2130597,-0.104531
9.318632126,0.9669094,0.06651055,-0.2154057,-0.1043577
9.338704586,0.9655057,0.06862979,-0.2202958,-0.1057641
9.358777046,0.963448,0.06864127,-0.2279101,-0.1083552
9.378849506,0.9604938,0.06682025,-0.23888,-0.1120304
9.398921967,0.9564182,0.06438298,-0.2533049,-0.1165479
9.418994427,0.9509564,0.0614958,-0.2713148,-0.1221316
9.439066887,0.9433442,0.05777,-0.2945766,-0.1289054
9.459139347,0.9328843,0.05382766,-0.3242663,-0.1353086
9.479211807,0.9184523,0.0469417,-0.3614818,-0.1421288
9.499284268,0.8974432,0.03604483,-0.4093404,-0.1495476
9.519356728,0.8672253,0.01983044,-0.4682315,-0.1578404
9.539429188,0.8258664,-0.001880002,-0.5358715,-0.1655609
9.559501171,0.7796795,-0.02066562,-0.5995022,-0.1699914
9.579573631,0.7446046,-0.02012658,-0.640738,-0.1767522
9.599646092,0.7300278,-0.002713105,-0.6527923,-0.1937577
9.619718552,0.7395875,-0.00100161,-0.6436662,-0.1879646
9.639791012,0.7625804,0.005245854,-0.6214483,-0.1699208
9.659863472,0.7877114,0.02712512,-0.5934857,-0.152241
9.679935932,0.8137867,0.04261571,-0.5610597,-0.1333226
9.700008392,0.8375453,0.05563803,-0.5268795,-0.1201997
9.720080852,0.8598967,0.06597237,-0.490052,-0.1127026
9.740153313,0.8819539,0.07009565,-0.4494697,-0.1088512
9.760225773,0.9021539,0.07337424,-0.407628,-0.1058379
9.780298233,0.9201958,0.07206281,-0.3672782,-0.09889937
9.800370693,0.9366538,0.06855457,-0.3263651,-0.08996176
9.820443153,0.9506195,0.06403464,-0.286011,-0.08394778
9.840515614,0.9607521,0.05792047,-0.2510397,-0.08489435
9.860588074,0.9679929,0.05197836,-0.2193881,-0.09372611
9.880660534,0.9731022,0.04297611,-0.1912864,-0.1061234
9.900732994,0.9765402,0.03601147,-0.166566,-0.1181352
9.920805454,0.9788785,0.03099438,-0.1451233,-0.1280743
9.940877914,0.9801147,0.02672439,-0.1280196,-0.137476
9.958440781,0.9808121,0.02330363,-0.1122892,-0.1465719
9.978513241,0.9809097,0.01861268,-0.09555311,-0.1580094
9.998585701,0.9798685,0.0153205,-0.08815444,-0.1687585
10.018658161,0.9783807,0.01583308,-0.08842922,-0.1769988
10.038730621,0.9766686,0.01864537,-0.09576681,-0.1822833
10.058803082,0.9747971,0.0244155,-0.1083423,-0.1845653
10.078875542,0.9730979,0.02961405,-0.1219961,-0.1842503
10.098948002,0.97095,0.03721556,-0.1368353,-0.1837791
10.119020462,0.9677278,0.04154601,-0.1633119,-0.1781396
10.139092922,0.9663739,0.05874588,-0.17295,-0.1714246
10.159165382,0.9629294,0.07251515,-0.1855597,-0.172348
10.179237843,0.9602551,0.09527548,-0.1840018,-0.1777747
10.199309826,0.9602242,0.09285769,-0.1888942,-0.1740505
10.219382286,0.9600273,0.09887703,-0.185682,-0.1752738
10.239455700,0.9606066,0.1058172,-0.1800529,-0.1739149
10.259527206,0.9617056,0.108265,-0.1743097,-0.1721772
10.279599667,0.9623958,0.1119232,-0.1697739,-0.1705047
10.299672127,0.9628114,0.1136166,-0.1672847,-0.1694959
10.319744587,0.9629743,0.1140071,-0.166506,-0.1690751
10.339817047,0.9630097,0.1143229,-0.1659526,-0.1692041
10.359889507,0.9629698,0.1150259,-0.165485,-0.1694121
10.379961968,0.962923,0.1162422,-0.1649104,-0.169408
10.400034428,0.9629132,0.1172864,-0.1644143,-0.169227
10.420106888,0.9629043,0.117885,-0.1641889,-0.1690808
10.440178394,0.9629187,0.1181801,-0.1639699,-0.1690045
10.460250855,0.9629635,0.1180041,-0.1638689,-0.1689706
10.480323315,0.9630779,0.1175328,-0.1636819,-0.1688281
10.500395775,0.9632393,0.1171153,-0.1633933,-0.1684769
10.520468235,0.9633966,0.1168251,-0.1631386,-0.1680248
10.540540695,0.9635081,0.116912,-0.1628597,-0.1675949
10.560613155,0.9635852,0.1170574,-0.1627006,-0.1672051
10.580685616,0.963645,0.117035,-0.1626629,-0.1669121
10.600758076,0.9636746,0.1168889,-0.1628125,-0.166697
10.620830536,0.9636535,0.1167133,-0.1632542,-0.1665103
10.640902996,0.9636203,0.1161254,-0.1639296,-0.1664498
10.658466816,0.9635472,0.1156197,-0.1646925,-0.1664716
10.678539276,0.9634354,0.1153546,-0.1654588,-0.1665439
10.698610783,0.9632937,0.1152808,-0.1661806,-0.1666949
10.718683243,0.9631467,0.1152066,-0.1667799,-0.1669973
10.738755703,0.9630493,0.1149839,-0.1672073,-0.1672851
10.758828163,0.9629897,0.1147233,-0.1675903,-0.1674233
10.778900623,0.9629051,0.1147112,-0.1679743,-0.1675337
10.798973083,0.9628031,0.1149133,-0.1683274,-0.1676267
10.819045544,0.9626937,0.1155143,-0.1685021,-0.1676669
10.839118004,0.9625993,0.1160083,-0.1686783,-0.1676903
10.859190464,0.9625423,0.1163369,-0.1688221,-0.1676447
10.879262924,0.9625065,0.1163517,-0.1690663,-0.1675942
10.899335384,0.9624764,0.1162259,-0.1693831,-0.1675349
10.919407845,0.9624557,0.1161197,-0.1696759,-0.1674301
10.939480305,0.9624417,0.1160781,-0.1699515,-0.1672604
10.959552765,0.9624447,0.115964,-0.1701985,-0.167071
10.979625225,0.9624443,0.1158734,-0.1704636,-0.1668655
10.999697685,0.9624644,0.1155807,-0.1707466,-0.1666631
11.019770145,0.9625069,0.1151526,-0.1709301,-0.1665261
11.039842606,0.9625223,0.1149982,-0.1710622,-0.1664077
11.059914589,0.9625471,0.1148436,-0.1711239,-0.1663081
11.079987049,0.9625525,0.1147324,-0.1711925,-0.1662835
11.100059509,0.9625422,0.1145881,-0.1713709,-0.1662578
11.120131969,0.9625251,0.114336,-0.1716134,-0.1662801
11.140204430,0.9625238,0.1140158,-0.1717934,-0.1663221
11.160276890,0.9625165,0.1138645,-0.1719119,-0.1663455
11.180349350,0.9625067,0.1138774,-0.1719906,-0.1663118
11.200421810,0.9624965,0.113898,-0.1720942,-0.16625
11.220494270,0.9624835,0.1139619,-0.1721964,-0.1661752
11.240566731,0.9624895,0.113964,-0.172268,-0.1660651
11.260638714,0.9625062,0.1139671,-0.172324,-0.1659076
11.280711174,0.9625226,0.1139956,-0.1723438,-0.1657728
11.300783157,0.9625474,0.114158,-0.1722511,-0.1656128
11.320855618,0.9625524,0.114417,-0.1722031,-0.1654553
11.338419437,0.9625455,0.1146349,-0.1722098,-0.165338
11.358491898,0.9625337,0.1149157,-0.1721894,-0.1652327
11.378564358,0.9625084,0.1151823,-0.1722427,-0.165139
11.398636818,0.9624704,0.1153471,-0.1724318,-0.1650475
11.418709278,0.9624316,0.1154615,-0.1726213,-0.1649965
11.438781738,0.9623957,0.1156849,-0.1727383,-0.1649262
11.458853722,0.9623591,0.1159644,-0.1728471,-0.1648293
11.478926182,0.9623249,0.1162093,-0.1729592,-0.1647392
11.498998642,0.9622943,0.1165003,-0.1730226,-0.1646455
11.519071102,0.9622619,0.1167344,-0.1731212,-0.1645661
11.539143086,0.9622387,0.1169047,-0.1731701,-0.1645293
11.559215546,0.9622131,0.1170947,-0.1731777,-0.1645353
11.579288006,0.9621829,0.1172538,-0.173215,-0.1645601
11.599360466,0.9621559,0.1174092,-0.1732294,-0.1645918
11.619432926,0.9621183,0.1176163,-0.1732641,-0.1646269
11.639505387,0.9620816,0.1178189,-0.1732965,-0.1646626
11.659577847,0.9620485,0.1180226,-0.1733206,-0.1646842
11.679650307,0.9620255,0.1182515,-0.1732784,-0.1646991
11.699722767,0.9620143,0.1183748,-0.1732617,-0.1646936
11.719795227,0.9620109,0.1184801,-0.1732219,-0.1646802
11.739867687,0.9620149,0.1185866,-0.1731531,-0.1646525
11.759940147,0.9620218,0.1186345,-0.1731182,-0.1646136
11.780012608,0.9620232,0.1187095,-0.1730967,-0.1645737
11.800085068,0.9620184,0.1188128,-0.1730921,-0.1645321
11.820157528,0.9620065,0.1188985,-0.1731053,-0.1645265
11.840229988,0.9619801,0.1189707,-0.1731633,-0.1645673
11.860302448,0.9619542,0.1190707,-0.1731995,-0.1646083
11.880374908,0.9619302,0.1191548,-0.1732678,-0.1646158
11.900447369,0.9619033,0.1192338,-0.1733563,-0.1646224
11.920519352,0.9618835,0.1192678,-0.1734356,-0.16463
11.940591335,0.9618634,0.1192744,-0.1735517,-0.1646209
11.960663795,0.9618398,0.1192872,-0.1736882,-0.1646048
11.980736256,0.9618232,0.1192776,-0.1738125,-0.164578
12.000808716,0.9618182,0.11931,-0.1738881,-0.1645038
12.020881176,0.9618099,0.1193665,-0.1739594,-0.1644362
12.038444996,0.9618059,0.1194241,-0.1739985,-0.164376
12.058517456,0.9617972,0.1195482,-0.1740204,-0.1643134
12.078589916,0.9617831,0.11968,-0.1740635,-0.1642544
12.098662376,0.9617746,0.1197412,-0.1741282,-0.1641912
12.118733883,0.961764,0.1198309,-0.1741918,-0.1641203
12.138806343,0.961755,0.1198725,-0.1742824,-0.1640462
12.158878803,0.9617459,0.1198603,-0.1743973,-0.1639864
12.178951263,0.9617354,0.1198438,-0.1745148,-0.1639358
12.199023724,0.9617247,0.1198331,-0.1746317,-0.1638812
12.219096184,0.9617146,0.119851,-0.1747305,-0.163822
12.239168644,0.9617102,0.1198707,-0.1748261,-0.1637313
12.259241104,0.9616991,0.1198725,-0.1749661,-0.1636464
12.279313564,0.9616908,0.1198182,-0.1751033,-0.1635878
12.299386025,0.9616731,0.1197558,-0.1752766,-0.1635516
12.319458485,0.9616546,0.1196959,-0.1754319,-0.1635378
12.339530945,0.9616371,0.1196845,-0.175562,-0.1635097
12.359603405,0.9616134,0.1197131,-0.1757034,-0.1634762
12.379675865,0.9616001,0.1197477,-0.175796,-0.1634297
12.399747849,0.961589,0.1197634,-0.1758909,-0.1633817
12.419820309,0.9615775,0.119798,-0.175959,-0.1633507
12.439892769,0.9615654,0.1198453,-0.1760374,-0.1633028
12.459965229,0.9615612,0.1198425,-0.1761209,-0.1632388
12.480037689,0.9615901,0.1197271,-0.1761244,-0.1631495
12.500110149,0.9616044,0.1197736,-0.1761636,-0.1629891
12.520182610,0.961611,0.1197858,-0.1762852,-0.1628088
12.540255070,0.9616101,0.1198083,-0.1763693,-0.1627065
12.560327053,0.9615968,0.119877,-0.176446,-0.1626517
12.580399513,0.9615766,0.1199259,-0.1765303,-0.1626429
12.600471974,0.9615452,0.1200021,-0.1766383,-0.1626561
12.620544434,0.9615101,0.1201569,-0.1767084,-0.1626729
12.640616417,0.9614769,0.1202432,-0.1767836,-0.1627239
12.660688877,0.9614457,0.1203013,-0.1768715,-0.162769
12.680761337,0.9614182,0.1202899,-0.1769744,-0.1628288
12.700833797,0.9613985,0.1202445,-0.1770631,-0.1628825
12.718397140,0.9613858,0.1202079,-0.1771185,-0.1629234
12.738469601,0.9613767,0.1201908,-0.1771431,-0.1629631
12.758542061,0.9613703,0.1201892,-0.177143,-0.1630017
12.778614521,0.9613727,0.1202689,-0.1770561,-0.1630234
12.798686981,0.961374,0.1203433,-0.1769894,-0.1630333
12.818759441,0.9613706,0.1203965,-0.1769539,-0.1630525
12.838831902,0.961367,0.1204554,-0.1769252,-0.1630617
12.858904362,0.9613581,0.1205147,-0.1769232,-0.1630726
12.878976345,0.9613463,0.1206016,-0.1769197,-0.1630822
12.899048805,0.9613376,0.1206123,-0.1769637,-0.1630771
12.919121265,0.9613256,0.1206008,-0.1770139,-0.1631017
12.939193726,0.9613103,0.1206231,-0.1770847,-0.1630991
12.959266186,0.9612943,0.1206601,-0.1771359,-0.1631106
12.979338646,0.961279,0.1207149,-0.1771747,-0.1631183
12.999411106,0.9612546,0.1208027,-0.1772272,-0.1631401
13.019483566,0.961231,0.1208938,-0.17727,-0.1631645
13.039556026,0.961212,0.1209515,-0.177327,-0.1631721
13.059628487,0.9612065,0.1209548,-0.1774072,-0.1631145
13.079700947,0.9611918,0.1210091,-0.1774536,-0.16311
13.099772453,0.9611759,0.1210661,-0.1774946,-0.1631172
13.119844914,0.9611638,0.1211093,-0.1775408,-0.1631067
13.139917374,0.9611478,0.1211384,-0.1776095,-0.1631046
13.159989834,0.9611418,0.1211314,-0.1776517,-0.163099
13.180062294,0.9611281,0.1211023,-0.1777529,-0.163091
13.200134754,0.9611197,0.1210822,-0.1778372,-0.163064
13.220207214,0.9611109,0.1210733,-0.1779012,-0.1630521
13.240279675,0.9611031,0.1210712,-0.1779624,-0.1630324
13.260352135,0.9610931,0.12109,-0.1780251,-0.1630092
13.280424595,0.9610876,0.1211102,-0.1780567,-0.162992
13.300497055,0.9610863,0.1211214,-0.1780799,-0.1629658
13.320569515,0.9610839,0.1211008,-0.1781213,-0.1629504
13.340641975,0.9610752,0.1210774,-0.1781812,-0.1629538
13.360714436,0.9610731,0.1210436,-0.178214,-0.1629553
13.380786896,0.961072,0.1210275,-0.1782371,-0.1629491
13.400859356,0.9610727,0.1210096,-0.1782418,-0.1629525
13.418422222,0.9610678,0.1210188,-0.1782755,-0.1629381
13.438494682,0.9610719,0.1209871,-0.1782975,-0.1629132
13.458567143,0.9610712,0.120972,-0.1783184,-0.1629057
13.478639603,0.9610696,0.120946,-0.1783487,-0.1629014
13.498712063,0.9610694,0.1209372,-0.1783582,-0.1628982
13.518784523,0.9610659,0.1208988,-0.1784025,-0.1628994
13.538856983,0.9610611,0.1208538,-0.1784384,-0.1629215
13.558929443,0.9610538,0.1208677,-0.178464,-0.162926
13.579001904,0.9610538,0.1208496,-0.1784732,-0.1629291
13.599074364,0.9610509,0.1208695,-0.1784795,-0.1629253
13.619145870,0.9610509,0.1208501,-0.1784916,-0.162926
13.639218331,0.9610518,0.1208233,-0.1785257,-0.1629035
13.659290791,0.9610472,0.1208092,-0.1785662,-0.1628965
13.679363251,0.9610418,0.1207874,-0.1785982,-0.1629097
13.699435711,0.961031,0.1207677,-0.1786661,-0.162913
13.719508171,0.9610225,0.1207436,-0.1787277,-0.1629138
13.739580631,0.9610177,0.1206813,-0.1787873,-0.1629228
13.759653091,0.9610075,0.120655,-0.1788552,-0.1629284
13.779725552,0.9609914,0.1206259,-0.1789494,-0.1629407
13.799798012,0.9609749,0.1205995,-0.17905,-0.1629473
13.819870472,0.9609621,0.1205615,-0.1791382,-0.1629541
13.839942932,0.9609455,0.1205638,-0.1792203,-0.1629594
13.860015392,0.9609357,0.1205529,-0.1792649,-0.1629773
13.880087852,0.9609216,0.120571,-0.1793088,-0.1629973
13.900160313,0.9609077,0.1205791,-0.1793575,-0.1630203
13.920232773,0.9608939,0.1205929,-0.1794134,-0.1630301
13.940305233,0.9608858,0.1205986,-0.1794593,-0.1630233
13.960376739,0.9608801,0.1205844,-0.179495,-0.1630282
13.980449200,0.9608865,0.1205449,-0.1795026,-0.1630113
14.000521660,0.9608913,0.1205285,-0.1795148,-0.1629816
14.020594120,0.9608958,0.1205249,-0.1795144,-0.1629575
14.040666580,0.9608976,0.1205014,-0.1795368,-0.1629401
14.060739040,0.9609007,0.1204566,-0.1795607,-0.1629287
14.080811501,0.9609021,0.1204104,-0.1795977,-0.1629136
14.100883961,0.9608974,0.1203681,-0.1796492,-0.1629158
14.118446827,0.9608924,0.1203475,-0.1796957,-0.162909
14.138519287,0.9608847,0.1203442,-0.179734,-0.1629142
14.158591747,0.9608786,0.1203865,-0.1797593,-0.1628913
14.178664208,0.9608769,0.1204114,-0.1797726,-0.1628681
14.198736668,0.9608741,0.120433,-0.1797805,-0.1628601
14.218809128,0.9608704,0.1204397,-0.1798042,-0.162851
14.238881588,0.9608696,0.1204124,-0.1798288,-0.1628498
14.258954048,0.9608639,0.1203862,-0.1798678,-0.162859
14.279026508,0.960857,0.1203944,-0.1798976,-0.1628603
14.299098969,0.9608583,0.1204148,-0.179889,-0.1628468
14.319171429,0.9608552,0.1203886,-0.1799238,-0.1628464
14.339243889,0.9608498,0.120332,-0.1799759,-0.1628632
14.359316349,0.9608448,0.1203136,-0.1800123,-0.1628652
14.379388809,0.9608395,0.1202889,-0.1800546,-0.1628684
14.399461269,0.960836,0.1202843,-0.1800752,-0.1628699
14.419533730,0.9608338,0.1202825,-0.1800804,-0.1628783
14.439605236,0.9608275,0.1202966,-0.1800884,-0.1628957
14.459677696,0.9608272,0.1202923,-0.1800846,-0.1629056
14.479750157,0.9608229,0.1202863,-0.1801091,-0.1629075
14.499822617,0.9608154,0.1202985,-0.1801364,-0.1629131
14.519895077,0.9608119,0.1203361,-0.1801341,-0.1629082
14.539967537,0.9608037,0.1203392,-0.1801678,-0.162917
14.560039997,0.9608002,0.1203212,-0.1801858,-0.1629313
14.580112457,0.9607993,0.120315,-0.1801954,-0.16293
14.600184918,0.9608005,0.1203356,-0.180185,-0.1629198
14.620257378,0.9607942,0.1203591,-0.1802028,-0.1629195
14.640329838,0.9607837,0.1203638,-0.18026,-0.162915
14.660402298,0.9607735,0.1203617,-0.1803237,-0.162906
14.680474281,0.9607683,0.1203512,-0.1803687,-0.1628943
14.700546741,0.9607586,0.1203587,-0.1804169,-0.1628924
14.720619202,0.9607492,0.1203745,-0.180447,-0.1629033
14.740691662,0.9607364,0.1203891,-0.1804945,-0.1629161
14.760763645,0.9607317,0.120376,-0.1805258,-0.1629187
14.780836105,0.9607237,0.1203559,-0.1805701,-0.162931
14.798399925,0.9607188,0.120318,-0.1806213,-0.1629315
14.818472385,0.9607207,0.1202976,-0.1806294,-0.1629258
14.838544846,0.9607291,0.1202502,-0.1806256,-0.1629162
14.858617306,0.9607292,0.1201978,-0.1806667,-0.1629079
14.878688812,0.9607349,0.1201642,-0.180677,-0.1628877
14.898761272,0.9607413,0.1201504,-0.1806787,-0.1628586
14.918833733,0.9607537,0.1201465,-0.1806552,-0.1628141
14.938906193,0.9607566,0.1201672,-0.1806465,-0.1627917
14.958978653,0.9607592,0.1201821,-0.1806407,-0.1627715
14.979051113,0.960755,0.1202311,-0.1806393,-0.1627624
